% Model:              Topologia D.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 24 2026, 22:41
% Table:              Table 1 - Global Evaluation 2
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
20                                                1                                                 100                                               1000                                              0                                                 -2.517796301696814E-6                             0.006707001570086411
20                                                1                                                 100                                               1000                                              0.0010416666666666667                             -2.439870912866427                                6.787359441557797
20                                                1                                                 100                                               1000                                              0.0020833333333333333                             -4.745101756156286                                6.474415393630323
20                                                1                                                 100                                               1000                                              0.003125                                          -6.312105188523293                                5.606024750808109
20                                                1                                                 100                                               1000                                              0.004166666666666667                              -6.928233028598398                                3.628003494983812
20                                                1                                                 100                                               1000                                              0.005208333333333333                              -6.490423956861998                                1.0767280350051314
20                                                1                                                 100                                               1000                                              0.00625                                           -5.1004119203475184                               -2.633718021104878
20                                                1                                                 100                                               1000                                              0.007291666666666667                              -2.8995018838471136                               -5.162524637066268
20                                                1                                                 100                                               1000                                              0.008333333333333333                              -0.24466781304906587                              -6.589053175042704
20                                                1                                                 100                                               1000                                              0.009375                                          2.433435004902209                                 -6.94014246178587
20                                                1                                                 100                                               1000                                              0.010416666666666666                              4.733197974901039                                 -6.776771437513453
20                                                1                                                 100                                               1000                                              0.011458333333333333                              6.311132884366046                                 -5.6307212764021655
20                                                1                                                 100                                               1000                                              0.0125                                            6.928153610524935                                 -3.630020714049717
20                                                1                                                 100                                               1000                                              0.013541666666666667                              6.533272378008913                                 -0.07163338215146205
20                                                1                                                 100                                               1000                                              0.014583333333333334                              5.110530282304678                                 2.8807337855034083
20                                                1                                                 100                                               1000                                              0.015625                                          2.8966598912776838                                5.099129779598505
20                                                1                                                 100                                               1000                                              0.016666666666666666                              0.24395942494378753                               6.569983793370581
20                                                1                                                 100                                               1000                                              0.017708333333333333                              -2.4436624313496003                               6.662878962287051
20                                                1                                                 100                                               1000                                              0.01875                                           -4.760239984910543                                6.089904383272076
20                                                1                                                 100                                               1000                                              0.019791666666666666                              -6.352538759155385                                4.579012056752935
20                                                1                                                 100                                               1000                                              0.020833333333333332                              -6.9776493868623195                               2.3728279950801454
20                                                1                                                 100                                               1000                                              0.021875                                          -6.540436000271393                                -0.19357786759344792
20                                                1                                                 100                                               1000                                              0.022916666666666665                              -5.104452887457503                                -2.6543943521274986
20                                                1                                                 100                                               1000                                              0.02395833333333333                               -2.89325432644444                                 -4.755490461862797
20                                                1                                                 100                                               1000                                              0.025                                             -0.2429175200471529                               -6.166350159159482
20                                                1                                                 100                                               1000                                              0.025520833333333336                              3.060501223475811                                 -27.024338347303335
20                                                1                                                 100                                               1000                                              0.026041666666666668                              10.177658580054395                                -42.07736440905169
20                                                1                                                 100                                               1000                                              0.026562500000000003                              18.966650065016097                                -50.110996225680466
20                                                1                                                 100                                               1000                                              0.027083333333333334                              28.28708610929294                                 -52.91819906235723
20                                                1                                                 100                                               1000                                              0.02760416666666667                               37.21556450991477                                 -51.87137140233747
20                                                1                                                 100                                               1000                                              0.028125                                          44.75023079641497                                 -48.965485082612645
20                                                1                                                 100                                               1000                                              0.028645833333333336                              50.6898169042533                                  -43.34646611470828
20                                                1                                                 100                                               1000                                              0.029166666666666667                              54.76565771263713                                 -36.126442632489436
20                                                1                                                 100                                               1000                                              0.029687500000000002                              57.26657854177138                                 -26.177097174906418
20                                                1                                                 100                                               1000                                              0.030208333333333334                              57.6073710460263                                  -15.064022819607889
20                                                1                                                 100                                               1000                                              0.03072916666666667                               55.648618236099104                                -3.5965575335651714
20                                                1                                                 100                                               1000                                              0.03125                                           51.46181707100213                                 7.774719227474603
20                                                1                                                 100                                               1000                                              0.03177083333333333                               45.233819514550454                                18.680791335514893
20                                                1                                                 100                                               1000                                              0.03229166666666667                               37.229076041606895                                28.76831109548297
20                                                1                                                 100                                               1000                                              0.0328125                                         27.772589919223922                                37.69515203477357
20                                                1                                                 100                                               1000                                              0.03333333333333333                               17.238137876574857                                45.145417020825995
20                                                1                                                 100                                               1000                                              0.03385416666666667                               6.03617562749222                                  50.84752180240227
20                                                1                                                 100                                               1000                                              0.034375                                          -5.399982779878277                                54.589746426970535
20                                                1                                                 100                                               1000                                              0.034895833333333334                              -16.688792183427267                               56.076021250409596
20                                                1                                                 100                                               1000                                              0.035416666666666666                              -27.350481150308678                               55.37006291331784
20                                                1                                                 100                                               1000                                              0.0359375                                         -36.941732007939336                               52.587034610244885
20                                                1                                                 100                                               1000                                              0.036458333333333336                              -45.089500318584236                               47.84551338546159
20                                                1                                                 100                                               1000                                              0.03697916666666667                               -51.48933088758162                                41.30505607990149
20                                                1                                                 100                                               1000                                              0.037500000000000006                              -55.903895077781335                               33.19445207709148
20                                                1                                                 100                                               1000                                              0.03802083333333334                               -58.16812424422243                                23.81338751493651
20                                                1                                                 100                                               1000                                              0.03854166666666667                               -58.19650994289712                                13.518432067688156
20                                                1                                                 100                                               1000                                              0.0390625                                         -55.988175570992645                               2.7046541029252
20                                                1                                                 100                                               1000                                              0.03958333333333333                               -51.62795342775424                                -8.212293395578413
20                                                1                                                 100                                               1000                                              0.04010416666666667                               -45.28343747382359                                -18.812964796895713
20                                                1                                                 100                                               1000                                              0.040625                                          -37.19853200821919                                -28.690212986649684
20                                                1                                                 100                                               1000                                              0.04114583333333333                               -27.684017297714835                               -37.464675316913514
20                                                1                                                 100                                               1000                                              0.04166666666666667                               -17.105580961357607                               -44.79928546836025
20                                                1                                                 100                                               1000                                              0.0421875                                         -5.869769410868771                                -50.41223881454883
20                                                1                                                 100                                               1000                                              0.042708333333333334                              5.591622830460522                                 -54.087855194444344
20                                                1                                                 100                                               1000                                              0.043229166666666666                              16.838137666997806                                -55.68489116309095
