% Model:              refrencia.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jul 1 2026, 17:26
% Table:              Table 2 - Global Evaluation 1
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
120                                               1.2                                               240                                               3100                                              0                                                 19.393431859156465                                492.6010686684357
120                                               1.2                                               240                                               3100                                              0.0010416666666666667                             13.770338779154336                                418.49850970908716
120                                               1.2                                               240                                               3100                                              0.0020833333333333333                             -0.21124902999762413                              121.63427463806033
120                                               1.2                                               240                                               3100                                              0.003125                                          -6.386560744582744                                3.7148536268981416
120                                               1.2                                               240                                               3100                                              0.004166666666666667                              -6.847011853636748                                5.691021339009695
120                                               1.2                                               240                                               3100                                              0.005208333333333333                              -6.5086960341611215                               0.612617271607397
120                                               1.2                                               240                                               3100                                              0.00625                                           -5.18072921164236                                 -4.590521975715817
120                                               1.2                                               240                                               3100                                              0.007291666666666667                              -3.128024126028497                                -10.719908082556723
120                                               1.2                                               240                                               3100                                              0.008333333333333333                              -0.6529338501138411                               -16.58451979289138
120                                               1.2                                               240                                               3100                                              0.009375                                          1.774868077764022                                 -23.6502555433607
120                                               1.2                                               240                                               3100                                              0.010416666666666666                              3.8730880597023947                                -28.62356328355899
120                                               1.2                                               240                                               3100                                              0.011458333333333333                              5.577849107758215                                 -24.25612920224104
120                                               1.2                                               240                                               3100                                              0.0125                                            6.4300271492354115                                -16.282432830803625
120                                               1.2                                               240                                               3100                                              0.013541666666666667                              6.4007057167420705                                -3.355571334051258
120                                               1.2                                               240                                               3100                                              0.014583333333333334                              5.426911290251345                                 10.843546772384107
120                                               1.2                                               240                                               3100                                              0.015625                                          3.670905061691955                                 24.509083848408526
120                                               1.2                                               240                                               3100                                              0.016666666666666666                              1.1731975438543596                                29.799217613900524
120                                               1.2                                               240                                               3100                                              0.017708333333333333                              -1.8346106669284807                               22.13279377858348
120                                               1.2                                               240                                               3100                                              0.01875                                           -4.38780938869918                                 15.549641527040672
120                                               1.2                                               240                                               3100                                              0.019791666666666666                              -6.0140625680067235                               13.176307311928928
120                                               1.2                                               240                                               3100                                              0.020833333333333332                              -6.748332690543114                                8.197472081587994
120                                               1.2                                               240                                               3100                                              0.021875                                          -6.448402589194216                                2.144070773766866
120                                               1.2                                               240                                               3100                                              0.022916666666666665                              -5.251813998333749                                -6.39607555767708
120                                               1.2                                               240                                               3100                                              0.02395833333333333                               -3.225370037751899                                -13.192494240330774
120                                               1.2                                               240                                               3100                                              0.025                                             -0.7399133123891976                               -18.79379813468555
120                                               1.2                                               240                                               3100                                              0.026041666666666668                              1.75144702779706                                  -24.245150212521704
120                                               1.2                                               240                                               3100                                              0.027083333333333334                              3.869233998926037                                 -28.721456427278504
120                                               1.2                                               240                                               3100                                              0.028125                                          5.5784676388313015                                -24.24041851298474
120                                               1.2                                               240                                               3100                                              0.029166666666666667                              6.430233371351466                                 -16.277194789055816
120                                               1.2                                               240                                               3100                                              0.030208333333333334                              6.400783372388252                                 -3.353598880638337
120                                               1.2                                               240                                               3100                                              0.03125                                           5.426941659361929                                 10.844318147792805
120                                               1.2                                               240                                               3100                                              0.03229166666666666                               3.6709102355361627                                24.50921526405107
120                                               1.2                                               240                                               3100                                              0.03333333333333333                               1.1731954660085708                                29.79916483661729
120                                               1.2                                               240                                               3100                                              0.034375                                          -3.3457046811342206                               60.84082124920616
120                                               1.2                                               240                                               3100                                              0.035416666666666666                              -17.537940584564467                               85.63551442126278
120                                               1.2                                               240                                               3100                                              0.036458333333333336                              -36.93318990583122                                78.8239300614034
120                                               1.2                                               240                                               3100                                              0.0375                                            -49.99437281421023                                61.68982311243866
120                                               1.2                                               240                                               3100                                              0.03854166666666667                               -53.42686982426044                                39.92240785379437
