Time;Tensao
0.3990000;18.53969122
0.3991667;19.2696677
0.3993333;19.91520845
0.3995000;20.47585438
0.3996667;20.95098977
0.3998333;21.34093316
0.4000000;21.64549151
0.4001667;21.86591297
0.4003333;22.00248652
0.4005000;22.05619887
0.4006667;22.02919461
0.4008333;21.92186564
0.4010000;21.7371145
0.4011667;21.47628706
0.4013333;21.1415664
0.4015000;20.6524406
0.4016667;20.08765592
0.4018333;19.46876906
0.4020000;18.80164363
0.4021667;18.08435536
0.4023333;17.31688702
0.4025000;16.49866501
0.4026667;15.63073109
0.4028333;14.71482042
0.4030000;13.75368444
0.4031667;12.74899516
0.4033333;11.70400179
0.4035000;10.62253586
0.4036667;9.507541956
0.4038333;8.362569587
0.4040000;7.190536316
0.4041667;5.99520762
0.4043333;4.780114446
0.4045000;3.549002407
0.4046667;2.305626687
0.4048333;1.053651439
0.4050000;-0.203068977
0.4051667;-1.460694623
0.4053333;-2.715388997
0.4055000;-3.962874347
0.4056667;-5.1998052
0.4058333;-6.422401017
0.4060000;-7.6270417
0.4061667;-8.809711084
0.4063333;-9.965839734
0.4065000;-11.09217789
0.4066667;-12.18531747
0.4068333;-13.2410582
0.4070000;-14.25652083
0.4071667;-15.22748257
0.4073333;-16.15034013
0.4075000;-17.02247814
0.4076667;-17.83854741
0.4078333;-18.59731545
0.4080000;-19.29466689
0.4081667;-19.92786535
0.4083333;-20.4932135
0.4085000;-20.98884788
0.4086667;-21.41105128
0.4088333;-21.75784462
0.4090000;-22.02649935
0.4091667;-22.21430111
0.4093333;-22.31999259
0.4095000;-22.34123266
0.4096667;-22.27690748
0.4098333;-22.12558685
0.4100000;-21.88621764
0.4101667;-21.55874607
0.4103333;-21.14297416
0.4105000;-20.64140046
0.4106667;-20.05672163
0.4108333;-19.4019321
0.4110000;-18.70764889
0.4111667;-17.85980283
0.4113333;-16.87182547
0.4115000;-15.76644872
0.4116667;-14.56246085
0.4118333;-13.27302022
0.4120000;-11.91031408
0.4121667;-10.48391236
0.4123333;-9.002910553
0.4125000;-7.475036162
0.4126667;-5.908481225
0.4128333;-4.311666147
0.4130000;-2.692948611
0.4131667;-1.060593616
0.4133333;-0.191848196
0.4135000;1.43996042
0.4136667;3.063010623
0.4138333;4.670733745
0.4140000;6.254936219
0.4141667;7.807982179
0.4143333;9.322264147
0.4145000;10.78928044
0.4146667;12.20367447
0.4148333;13.56070966
0.4150000;14.77152626
0.4151667;15.84796204
0.4153333;16.83020938
0.4155000;17.72675785
0.4156667;18.54089914
0.4158333;19.27026689
0.4160000;19.9159454
0.4161667;20.47621306
0.4163333;20.95094649
0.4165000;21.33940441
0.4166667;21.64373519
0.4168333;21.86412678
0.4170000;22.00149298
0.4171667;22.05911984
0.4173333;22.03226452
0.4175000;21.92361113
0.4176667;21.73777892
0.4178333;21.47634268
0.4180000;21.14103802
0.4181667;20.7323139
0.4183333;20.2568864
0.4185000;19.71124481
0.4186667;19.10359503
0.4188333;18.32365073
0.4190000;17.4808274
0.4191667;16.58221908
0.4193333;15.62478394
0.4195000;14.66232357
0.4196667;13.82532597
0.4198333;12.79616905
0.4200000;11.71695472
0.4201667;10.63873971
0.4203333;9.5015466
0.4205000;8.326552855
0.4206667;7.177735196
0.4208333;5.91378089
0.4210000;4.715345841
0.4211667;3.646180545
0.4213333;2.331139711
0.4215000;0.717086977
0.4216667;-0.13439097
0.4218333;-1.401319817
0.4220000;-2.441834097
0.4221667;-3.56426523
0.4223333;-4.731044705
0.4225000;-5.904286179
0.4226667;-7.089492728
0.4228333;-8.283135746
0.4230000;-9.459984744
0.4231667;-10.60823492
0.4233333;-11.72909502
0.4235000;-12.89965371
0.4236667;-14.02207675
0.4238333;-15.09235518
0.4240000;-16.09366598
0.4241667;-16.98539697
0.4243333;-17.81630827
0.4245000;-18.61448545
0.4246667;-19.35878875
0.4248333;-19.90121811
0.4250000;-20.44150411
0.4251667;-20.92344105
0.4253333;-21.35070027
0.4255000;-21.66499255
0.4256667;-21.93555181
0.4258333;-22.15344509
0.4260000;-22.29815735
0.4261667;-22.35573037
0.4263333;-22.32367557
0.4265000;-22.20863472
0.4266667;-22.00801842
0.4268333;-21.72011868
0.4270000;-21.33687247
0.4271667;-20.87225521
0.4273333;-20.32437486
0.4275000;-19.61535276
0.4276667;-18.85695115
0.4278333;-17.95875443
0.4280000;-16.93523534
0.4281667;-15.80623415
0.4283333;-14.58784398
0.4285000;-13.28885596
0.4286667;-11.91985766
0.4288333;-10.48988568
0.4290000;-9.006377661
0.4291667;-7.476842403
0.4293333;-5.911777283
0.4295000;-4.318810223
0.4296667;-2.703694994
0.4298333;-1.069919047
0.4300000;0.558216275
0.4301667;2.216501817
0.4303333;3.842215401
0.4305000;5.401128283
0.4306667;6.958632565
0.4308333;8.596121603
0.4310000;10.02485434
0.4311667;11.46980176
0.4313333;12.89705835
0.4315000;14.19179262
0.4316667;15.45768824
0.4318333;16.43726192
0.4320000;17.3118847
0.4321667;18.17383092
0.4323333;18.93872236
0.4325000;19.61682046
0.4326667;20.28059078
0.4328333;20.77465349
0.4330000;21.14631671
0.4331667;21.47257696
0.4333333;21.7375737
0.4335000;21.92370491
0.4336667;21.99283472
0.4338333;22.09208997
0.4340000;22.05256258
0.4341667;21.91408889
0.4343333;21.71741625
0.4345000;21.48120215
0.4346667;21.15961816
0.4348333;20.74830206
0.4350000;20.26736816
0.4351667;19.71923154
0.4353333;19.11164768
0.4355000;18.44072279
0.4356667;17.7112248
0.4358333;16.92368691
0.4360000;16.0803496
0.4361667;15.18537313
0.4363333;14.24951289
0.4365000;13.26242763
0.4366667;12.2335138
0.4368333;11.16450573
0.4370000;10.05922561
0.4371667;8.924184449
0.4373333;7.762706997
0.4375000;6.577450752
0.4376667;5.371555084
0.4378333;4.14674454
0.4380000;2.908773164
0.4381667;1.661779381
0.4383333;0.401795218
0.4385000;-0.863581422
0.4386667;-2.12710829
0.4388333;-3.386319328
0.4390000;-4.630172044
0.4391667;-5.864208872
0.4393333;-7.071121826
0.4395000;-8.264009506
0.4396667;-9.436286266
0.4398333;-10.58124417
0.4400000;-11.69376231
0.4401667;-12.77077641
0.4403333;-13.80821621
0.4405000;-14.80258598
0.4406667;-15.7525342
0.4408333;-16.64934145
0.4410000;-17.49184459
0.4411667;-18.27693722
0.4413333;-19.0008972
0.4415000;-19.65909143
0.4416667;-20.25562669
0.4418333;-20.78421868
0.4420000;-21.24091475
0.4421667;-21.62263203
0.4423333;-21.92653723
0.4425000;-22.15041551
0.4426667;-22.29337717
0.4428333;-22.35150465
0.4430000;-22.32091332
0.4431667;-22.20699534
0.4433333;-22.00593266
0.4435000;-21.71677422
0.4436667;-21.33894034
0.4438333;-20.87487496
0.4440000;-20.32721943
0.4441667;-19.70517564
0.4443333;-19.03773042
0.4445000;-18.22849958
0.4446667;-17.28582858
0.4448333;-16.22838854
0.4450000;-15.07194629
0.4451667;-13.82689965
0.4453333;-12.50502916
0.4455000;-11.11580006
0.4456667;-9.667463408
0.4458333;-8.167835626
0.4460000;-6.625424545
0.4461667;-5.047614245
0.4463333;-3.444055935
0.4465000;-1.823641767
0.4466667;-0.19362734
0.4468333;1.436475347
0.4470000;3.060675308
0.4471667;4.668831015
0.4473333;6.253662616
0.4475000;7.808627302
0.4476667;9.323633357
0.4478333;10.79186398
0.4480000;12.20653986
0.4481667;13.56283968
0.4483333;14.77054462
0.4485000;15.84487609
0.4486667;16.82928078
0.4488333;17.72599101
0.4490000;18.53839513
0.4491667;19.27053016
0.4493333;19.91601793
0.4495000;20.47707607
0.4496667;20.95122202
0.4498333;21.34305071
0.4500000;21.64713166
0.4501667;21.86660735
0.4503333;22.00244611
0.4505000;22.05662047
0.4506667;22.02946842
0.4508333;21.9220302
0.4510000;21.73722442
0.4511667;21.47635908
0.4513333;21.14161353
0.4515000;20.73461967
0.4516667;20.25896849
0.4518333;19.71537794
0.4520000;19.10746173
0.4521667;18.43677373
0.4523333;17.7067151
0.4525000;16.91973623
0.4526667;16.07872849
0.4528333;15.1865141
0.4530000;14.24657838
0.4531667;13.26093044
0.4533333;12.23305593
0.4535000;11.16669835
0.4536667;10.06489601
0.4538333;8.931336212
0.4540000;7.768928232
0.4541667;6.581384257
0.4543333;5.372286451
0.4545000;4.14531317
0.4546667;2.904202731
0.4548333;1.652711833
0.4550000;0.394693416
0.4551667;-0.866062825
0.4553333;-2.125617692
0.4555000;-3.379880008
0.4556667;-4.625222657
0.4558333;-5.857968526
0.4560000;-7.074379497
0.4561667;-8.270388374
0.4563333;-9.441614176
0.4565000;-10.58460396
0.4566667;-11.6959662
0.4568333;-12.77140944
0.4570000;-13.80795412
0.4571667;-14.80139129
0.4573333;-15.74816678
0.4575000;-16.64542871
0.4576667;-17.48804915
0.4578333;-18.27450208
0.4580000;-19.00072168
0.4581667;-19.66386994
0.4583333;-20.26026865
0.4585000;-20.78787561
0.4586667;-21.24304485
0.4588333;-21.62362389
0.4590000;-21.92690017
0.4591667;-22.150123
0.4593333;-22.29185118
0.4595000;-22.34971438
0.4596667;-22.3224597
0.4598333;-22.20857719
0.4600000;-22.00688411
0.4601667;-21.71716279
0.4603333;-21.33906757
0.4605000;-20.87459636
0.4606667;-20.32601473
0.4608333;-19.70412607
0.4610000;-19.03823819
0.4611667;-18.22900207
0.4613333;-17.28604246
0.4615000;-16.22833943
0.4616667;-15.07162829
0.4618333;-13.82688743
0.4620000;-12.50506359
0.4621667;-11.11543472
0.4623333;-9.666759544
0.4625000;-8.167097172
0.4626667;-6.624580769
0.4628333;-5.047588565
0.4630000;-3.444500397
0.4631667;-1.823622036
0.4633333;-0.193229274
0.4635000;1.438278803
0.4636667;3.062167938
0.4638333;4.670468847
0.4640000;6.254991479
0.4641667;7.808337193
0.4643333;9.32289593
0.4645000;10.79063695
0.4646667;12.20579911
0.4648333;13.56196791
0.4650000;14.77020883
0.4651667;15.84618912
0.4653333;16.82930303
0.4655000;17.72596959
0.4656667;18.53969122
0.4658333;19.2696677
0.4660000;19.91520845
0.4661667;20.47585438
0.4663333;20.95098977
0.4665000;21.34093316
0.4666667;21.64549151
0.4668333;21.86591297
0.4670000;22.00248652
0.4671667;22.05619887
0.4673333;22.02919461
0.4675000;21.92186564
0.4676667;21.7371145
0.4678333;21.47628706
0.4680000;21.1415664
0.4681667;20.6524406
0.4683333;20.08765592
0.4685000;19.46876906
0.4686667;18.80164363
0.4688333;18.08435536
0.4690000;17.31688702
0.4691667;16.49866501
0.4693333;15.63073109
0.4695000;14.71482042
0.4696667;13.75368444
0.4698333;12.74899516
0.4700000;11.70400179
0.4701667;10.62253586
0.4703333;9.507541956
0.4705000;8.362569587
0.4706667;7.190536316
0.4708333;5.99520762
0.4710000;4.780114446
0.4711667;3.549002407
0.4713333;2.305626687
0.4715000;1.053651439
0.4716667;-0.203068977
0.4718333;-1.460694623
0.4720000;-2.715388997
0.4721667;-3.962874347
0.4723333;-5.1998052
0.4725000;-6.422401017
0.4726667;-7.6270417
0.4728333;-8.809711084
0.4730000;-9.965839734
0.4731667;-11.09217789
0.4733333;-12.18531747
0.4735000;-13.2410582
0.4736667;-14.25652083
0.4738333;-15.22748257
0.4740000;-16.15034013
0.4741667;-17.02247814
0.4743333;-17.83854741
0.4745000;-18.59731545
0.4746667;-19.29466689
0.4748333;-19.92786535
0.4750000;-20.4932135
0.4751667;-20.98884788
0.4753333;-21.41105128
0.4755000;-21.75784462
0.4756667;-22.02649935
0.4758333;-22.21430111
0.4760000;-22.31999259
0.4761667;-22.34123266
0.4763333;-22.27690748
0.4765000;-22.12558685
0.4766667;-21.88621764
0.4768333;-21.55874607
0.4770000;-21.14297416
0.4771667;-20.64140046
0.4773333;-20.05672163
0.4775000;-19.4019321
0.4776667;-18.70764889
0.4778333;-17.85980283
0.4780000;-16.87182547
0.4781667;-15.76644872
0.4783333;-14.56246085
0.4785000;-13.27302022
0.4786667;-11.91031408
0.4788333;-10.48391236
0.4790000;-9.002910553
0.4791667;-7.475036162
0.4793333;-5.908481225
0.4795000;-4.311666147
0.4796667;-2.692948611
0.4798333;-1.060593616
0.4800000;-0.191848196
0.4801667;1.43996042
0.4803333;3.063010623
0.4805000;4.670733745
0.4806667;6.254936219
0.4808333;7.807982179
0.4810000;9.322264147
0.4811667;10.78928044
0.4813333;12.20367447
0.4815000;13.56070966
0.4816667;14.77152626
0.4818333;15.84796204
0.4820000;16.83020938
0.4821667;17.72675785
0.4823333;18.54089914
0.4825000;19.27026689
0.4826667;19.9159454
0.4828333;20.47621306
0.4830000;20.95094649
0.4831667;21.33940441
0.4833333;21.64373519
0.4835000;21.86412678
0.4836667;22.00149298
0.4838333;22.05911984
0.4840000;22.03226452
0.4841667;21.92361113
0.4843333;21.73777892
0.4845000;21.47634268
0.4846667;21.14103802
0.4848333;20.7323139
0.4850000;20.2568864
0.4851667;19.71124481
0.4853333;19.10359503
0.4855000;18.32365073
0.4856667;17.4808274
0.4858333;16.58221908
0.4860000;15.62478394
0.4861667;14.66232357
0.4863333;13.82532597
0.4865000;12.79616905
0.4866667;11.71695472
0.4868333;10.63873971
0.4870000;9.5015466
0.4871667;8.326552855
0.4873333;7.177735196
0.4875000;5.91378089
0.4876667;4.715345841
0.4878333;3.646180545
0.4880000;2.331139711
0.4881667;0.717086977
0.4883333;-0.13439097
0.4885000;-1.401319817
0.4886667;-2.441834097
0.4888333;-3.56426523
0.4890000;-4.731044705
0.4891667;-5.904286179
0.4893333;-7.089492728
0.4895000;-8.283135746
0.4896667;-9.459984744
0.4898333;-10.60823492
0.4900000;-11.72909502
0.4901667;-12.89965371
0.4903333;-14.02207675
0.4905000;-15.09235518
0.4906667;-16.09366598
0.4908333;-16.98539697
0.4910000;-17.81630827
0.4911667;-18.61448545
0.4913333;-19.35878875
0.4915000;-19.90121811
0.4916667;-20.44150411
0.4918333;-20.92344105
0.4920000;-21.35070027
0.4921667;-21.66499255
0.4923333;-21.93555181
0.4925000;-22.15344509
0.4926667;-22.29815735
0.4928333;-22.35573037
0.4930000;-22.32367557
0.4931667;-22.20863472
0.4933333;-22.00801842
0.4935000;-21.72011868
0.4936667;-21.33687247
0.4938333;-20.87225521
0.4940000;-20.32437486
0.4941667;-19.61535276
0.4943333;-18.85695115
0.4945000;-17.95875443
0.4946667;-16.93523534
0.4948333;-15.80623415
0.4950000;-14.58784398
0.4951667;-13.28885596
0.4953333;-11.91985766
0.4955000;-10.48988568
0.4956667;-9.006377661
0.4958333;-7.476842403
0.4960000;-5.911777283
0.4961667;-4.318810223
0.4963333;-2.703694994
0.4965000;-1.069919047
0.4966667;0.558216275
0.4968333;2.216501817
0.4970000;3.842215401
0.4971667;5.401128283
0.4973333;6.958632565
0.4975000;8.596121603
0.4976667;10.02485434
0.4978333;11.46980176
0.4980000;12.89705835
0.4981667;14.19179262
0.4983333;15.45768824
0.4985000;16.43726192
0.4986667;17.3118847
0.4988333;18.17383092
0.4990000;18.93872236
0.4991667;19.61682046
0.4993333;20.28059078
0.4995000;20.77465349
0.4996667;21.14631671
0.4998333;21.47257696
0.5000000;21.7375737
0.5001667;21.92370491
0.5003333;21.99283472
0.5005000;22.09208997
0.5006667;22.05256258
0.5008333;21.91408889
0.5010000;21.71741625
0.5011667;21.48120215
0.5013333;21.15961816
0.5015000;20.74830206
0.5016667;20.26736816
0.5018333;19.71923154
0.5020000;19.11164768
0.5021667;18.44072279
0.5023333;17.7112248
0.5025000;16.92368691
0.5026667;16.0803496
0.5028333;15.18537313
0.5030000;14.24951289
0.5031667;13.26242763
0.5033333;12.2335138
0.5035000;11.16450573
0.5036667;10.05922561
0.5038333;8.924184449
0.5040000;7.762706997
0.5041667;6.577450752
0.5043333;5.371555084
0.5045000;4.14674454
0.5046667;2.908773164
0.5048333;1.661779381
0.5050000;0.401795218
0.5051667;-0.863581422
0.5053333;-2.12710829
0.5055000;-3.386319328
0.5056667;-4.630172044
0.5058333;-5.864208872
0.5060000;-7.071121826
0.5061667;-8.264009506
0.5063333;-9.436286266
0.5065000;-10.58124417
0.5066667;-11.69376231
0.5068333;-12.77077641
0.5070000;-13.80821621
0.5071667;-14.80258598
0.5073333;-15.7525342
0.5075000;-16.64934145
0.5076667;-17.49184459
0.5078333;-18.27693722
0.5080000;-19.0008972
0.5081667;-19.65909143
0.5083333;-20.25562669
0.5085000;-20.78421868
0.5086667;-21.24091475
0.5088333;-21.62263203
0.5090000;-21.92653723
0.5091667;-22.15041551
0.5093333;-22.29337717
0.5095000;-22.35150465
0.5096667;-22.32091332
0.5098333;-22.20699534
0.5100000;-22.00593266
0.5101667;-21.71677422
0.5103333;-21.33894034
0.5105000;-20.87487496
0.5106667;-20.32721943
0.5108333;-19.70517564
0.5110000;-19.03773042
0.5111667;-18.22849958
0.5113333;-17.28582858
0.5115000;-16.22838854
0.5116667;-15.07194629
0.5118333;-13.82689965
0.5120000;-12.50502916
0.5121667;-11.11580006
0.5123333;-9.667463408
0.5125000;-8.167835626
0.5126667;-6.625424545
0.5128333;-5.047614245
0.5130000;-3.444055935
0.5131667;-1.823641767
0.5133333;-0.19362734
0.5135000;1.436475347
0.5136667;3.060675308
0.5138333;4.668831015
0.5140000;6.253662616
0.5141667;7.808627302
0.5143333;9.323633357
0.5145000;10.79186398
0.5146667;12.20653986
0.5148333;13.56283968
0.5150000;14.77054462
0.5151667;15.84487609
0.5153333;16.82928078
0.5155000;17.72599101
0.5156667;18.53839513
0.5158333;19.27053016
0.5160000;19.91601793
0.5161667;20.47707607
0.5163333;20.95122202
0.5165000;21.34305071
0.5166667;21.64713166
0.5168333;21.86660735
0.5170000;22.00244611
0.5171667;22.05662047
0.5173333;22.02946842
0.5175000;21.9220302
0.5176667;21.73722442
0.5178333;21.47635908
0.5180000;21.14161353
0.5181667;20.73461967
0.5183333;20.25896849
0.5185000;19.71537794
0.5186667;19.10746173
0.5188333;18.43677373
0.5190000;17.7067151
0.5191667;16.91973623
0.5193333;16.07872849
0.5195000;15.1865141
0.5196667;14.24657838
0.5198333;13.26093044
0.5200000;12.23305593
0.5201667;11.16669835
0.5203333;10.06489601
0.5205000;8.931336212
0.5206667;7.768928232
0.5208333;6.581384257
0.5210000;5.372286451
0.5211667;4.14531317
0.5213333;2.904202731
0.5215000;1.652711833
0.5216667;0.394693416
0.5218333;-0.866062825
0.5220000;-2.125617692
0.5221667;-3.379880008
0.5223333;-4.625222657
0.5225000;-5.857968526
0.5226667;-7.074379497
0.5228333;-8.270388374
0.5230000;-9.441614176
0.5231667;-10.58460396
0.5233333;-11.6959662
0.5235000;-12.77140944
0.5236667;-13.80795412
0.5238333;-14.80139129
0.5240000;-15.74816678
0.5241667;-16.64542871
0.5243333;-17.48804915
0.5245000;-18.27450208
0.5246667;-19.00072168
0.5248333;-19.66386994
0.5250000;-20.26026865
0.5251667;-20.78787561
0.5253333;-21.24304485
0.5255000;-21.62362389
0.5256667;-21.92690017
0.5258333;-22.150123
0.5260000;-22.29185118
0.5261667;-22.34971438
0.5263333;-22.3224597
0.5265000;-22.20857719
0.5266667;-22.00688411
0.5268333;-21.71716279
0.5270000;-21.33906757
0.5271667;-20.87459636
0.5273333;-20.32601473
0.5275000;-19.70412607
0.5276667;-19.03823819
0.5278333;-18.22900207
0.5280000;-17.28604246
0.5281667;-16.22833943
0.5283333;-15.07162829
0.5285000;-13.82688743
0.5286667;-12.50506359
0.5288333;-11.11543472
0.5290000;-9.666759544
0.5291667;-8.167097172
0.5293333;-6.624580769
0.5295000;-5.047588565
0.5296667;-3.444500397
0.5298333;-1.823622036
0.5300000;-0.193229274
0.5301667;1.438278803
0.5303333;3.062167938
0.5305000;4.670468847
0.5306667;6.254991479
0.5308333;7.808337193
0.5310000;9.32289593
0.5311667;10.79063695
0.5313333;12.20579911
0.5315000;13.56196791
0.5316667;14.77020883
0.5318333;15.84618912
0.5320000;16.82930303
0.5321667;17.72596959
0.5323333;18.53969122
0.5325000;19.2696677
0.5326667;19.91520845
0.5328333;20.47585438
0.5330000;20.95098977
0.5331667;21.34093316
0.5333333;21.64549151
0.5335000;21.86591297
0.5336667;22.00248652
0.5338333;22.05619887
0.5340000;22.02919461
0.5341667;21.92186564
0.5343333;21.7371145
0.5345000;21.47628706
0.5346667;21.1415664
0.5348333;20.6524406
0.5350000;20.08765592
0.5351667;19.46876906
0.5353333;18.80164363
0.5355000;18.08435536
0.5356667;17.31688702
0.5358333;16.49866501
0.5360000;15.63073109
0.5361667;14.71482042
0.5363333;13.75368444
0.5365000;12.74899516
0.5366667;11.70400179
0.5368333;10.62253586
0.5370000;9.507541956
0.5371667;8.362569587
0.5373333;7.190536316
0.5375000;5.99520762
0.5376667;4.780114446
0.5378333;3.549002407
0.5380000;2.305626687
0.5381667;1.053651439
0.5383333;-0.203068977
0.5385000;-1.460694623
0.5386667;-2.715388997
0.5388333;-3.962874347
0.5390000;-5.1998052
0.5391667;-6.422401017
0.5393333;-7.6270417
0.5395000;-8.809711084
0.5396667;-9.965839734
0.5398333;-11.09217789
0.5400000;-12.18531747
0.5401667;-13.2410582
0.5403333;-14.25652083
0.5405000;-15.22748257
0.5406667;-16.15034013
0.5408333;-17.02247814
0.5410000;-17.83854741
0.5411667;-18.59731545
0.5413333;-19.29466689
0.5415000;-19.92786535
0.5416667;-20.4932135
0.5418333;-20.98884788
0.5420000;-21.41105128
0.5421667;-21.75784462
0.5423333;-22.02649935
0.5425000;-22.21430111
0.5426667;-22.31999259
0.5428333;-22.34123266
0.5430000;-22.27690748
0.5431667;-22.12558685
0.5433333;-21.88621764
0.5435000;-21.55874607
0.5436667;-21.14297416
0.5438333;-20.64140046
0.5440000;-20.05672163
0.5441667;-19.4019321
0.5443333;-18.70764889
0.5445000;-17.85980283
0.5446667;-16.87182547
0.5448333;-15.76644872
0.5450000;-14.56246085
0.5451667;-13.27302022
0.5453333;-11.91031408
0.5455000;-10.48391236
0.5456667;-9.002910553
0.5458333;-7.475036162
0.5460000;-5.908481225
0.5461667;-4.311666147
0.5463333;-2.692948611
0.5465000;-1.060593616
0.5466667;-0.191848196
0.5468333;1.43996042
0.5470000;3.063010623
0.5471667;4.670733745
0.5473333;6.254936219
0.5475000;7.807982179
0.5476667;9.322264147
0.5478333;10.78928044
0.5480000;12.20367447
0.5481667;13.56070966
0.5483333;14.77152626
0.5485000;15.84796204
0.5486667;16.83020938
0.5488333;17.72675785
0.5490000;18.54089914
0.5491667;19.27026689
0.5493333;19.9159454
0.5495000;20.47621306
0.5496667;20.95094649
0.5498333;21.33940441
0.5500000;21.64373519
0.5501667;21.86412678
0.5503333;22.00149298
0.5505000;22.05911984
0.5506667;22.03226452
0.5508333;21.92361113
0.5510000;21.73777892
0.5511667;21.47634268
0.5513333;21.14103802
0.5515000;20.7323139
0.5516667;20.2568864
0.5518333;19.71124481
0.5520000;19.10359503
0.5521667;18.32365073
0.5523333;17.4808274
0.5525000;16.58221908
0.5526667;15.62478394
0.5528333;14.66232357
0.5530000;13.82532597
0.5531667;12.79616905
0.5533333;11.71695472
0.5535000;10.63873971
0.5536667;9.5015466
0.5538333;8.326552855
0.5540000;7.177735196
0.5541667;5.91378089
0.5543333;4.715345841
0.5545000;3.646180545
0.5546667;2.331139711
0.5548333;0.717086977
0.5550000;-0.13439097
0.5551667;-1.401319817
0.5553333;-2.441834097
0.5555000;-3.56426523
0.5556667;-4.731044705
0.5558333;-5.904286179
0.5560000;-7.089492728
0.5561667;-8.283135746
0.5563333;-9.459984744
0.5565000;-10.60823492
0.5566667;-11.72909502
0.5568333;-12.89965371
0.5570000;-14.02207675
0.5571667;-15.09235518
0.5573333;-16.09366598
0.5575000;-16.98539697
0.5576667;-17.81630827
0.5578333;-18.61448545
0.5580000;-19.35878875
0.5581667;-19.90121811
0.5583333;-20.44150411
0.5585000;-20.92344105
0.5586667;-21.35070027
0.5588333;-21.66499255
0.5590000;-21.93555181
0.5591667;-22.15344509
0.5593333;-22.29815735
0.5595000;-22.35573037
0.5596667;-22.32367557
0.5598333;-22.20863472
0.5600000;-22.00801842
0.5601667;-21.72011868
0.5603333;-21.33687247
0.5605000;-20.87225521
0.5606667;-20.32437486
0.5608333;-19.61535276
0.5610000;-18.85695115
0.5611667;-17.95875443
0.5613333;-16.93523534
0.5615000;-15.80623415
0.5616667;-14.58784398
0.5618333;-13.28885596
0.5620000;-11.91985766
0.5621667;-10.48988568
0.5623333;-9.006377661
0.5625000;-7.476842403
0.5626667;-5.911777283
0.5628333;-4.318810223
0.5630000;-2.703694994
0.5631667;-1.069919047
0.5633333;0.558216275
0.5635000;2.216501817
0.5636667;3.842215401
0.5638333;5.401128283
0.5640000;6.958632565
0.5641667;8.596121603
0.5643333;10.02485434
0.5645000;11.46980176
0.5646667;12.89705835
0.5648333;14.19179262
0.5650000;15.45768824
0.5651667;16.43726192
0.5653333;17.3118847
0.5655000;18.17383092
0.5656667;18.93872236
0.5658333;19.61682046
0.5660000;20.28059078
0.5661667;20.77465349
0.5663333;21.14631671
0.5665000;21.47257696
0.5666667;21.7375737
0.5668333;21.92370491
0.5670000;21.99283472
0.5671667;22.09208997
0.5673333;22.05256258
0.5675000;21.91408889
0.5676667;21.71741625
0.5678333;21.48120215
0.5680000;21.15961816
0.5681667;20.74830206
0.5683333;20.26736816
0.5685000;19.71923154
0.5686667;19.11164768
0.5688333;18.44072279
0.5690000;17.7112248
0.5691667;16.92368691
0.5693333;16.0803496
0.5695000;15.18537313
0.5696667;14.24951289
0.5698333;13.26242763
0.5700000;12.2335138
0.5701667;11.16450573
0.5703333;10.05922561
0.5705000;8.924184449
0.5706667;7.762706997
0.5708333;6.577450752
0.5710000;5.371555084
0.5711667;4.14674454
0.5713333;2.908773164
0.5715000;1.661779381
0.5716667;0.401795218
0.5718333;-0.863581422
0.5720000;-2.12710829
0.5721667;-3.386319328
0.5723333;-4.630172044
0.5725000;-5.864208872
0.5726667;-7.071121826
0.5728333;-8.264009506
0.5730000;-9.436286266
0.5731667;-10.58124417
0.5733333;-11.69376231
0.5735000;-12.77077641
0.5736667;-13.80821621
0.5738333;-14.80258598
0.5740000;-15.7525342
0.5741667;-16.64934145
0.5743333;-17.49184459
0.5745000;-18.27693722
0.5746667;-19.0008972
0.5748333;-19.65909143
0.5750000;-20.25562669
0.5751667;-20.78421868
0.5753333;-21.24091475
0.5755000;-21.62263203
0.5756667;-21.92653723
0.5758333;-22.15041551
0.5760000;-22.29337717
0.5761667;-22.35150465
0.5763333;-22.32091332
0.5765000;-22.20699534
0.5766667;-22.00593266
0.5768333;-21.71677422
0.5770000;-21.33894034
0.5771667;-20.87487496
0.5773333;-20.32721943
0.5775000;-19.70517564
0.5776667;-19.03773042
0.5778333;-18.22849958
0.5780000;-17.28582858
0.5781667;-16.22838854
0.5783333;-15.07194629
0.5785000;-13.82689965
0.5786667;-12.50502916
0.5788333;-11.11580006
0.5790000;-9.667463408
0.5791667;-8.167835626
0.5793333;-6.625424545
0.5795000;-5.047614245
0.5796667;-3.444055935
0.5798333;-1.823641767
0.5800000;-0.19362734
0.5801667;1.436475347
0.5803333;3.060675308
0.5805000;4.668831015
0.5806667;6.253662616
0.5808333;7.808627302
0.5810000;9.323633357
0.5811667;10.79186398
0.5813333;12.20653986
0.5815000;13.56283968
0.5816667;14.77054462
0.5818333;15.84487609
0.5820000;16.82928078
0.5821667;17.72599101
0.5823333;18.53839513
0.5825000;19.27053016
0.5826667;19.91601793
0.5828333;20.47707607
0.5830000;20.95122202
0.5831667;21.34305071
0.5833333;21.64713166
0.5835000;21.86660735
0.5836667;22.00244611
0.5838333;22.05662047
0.5840000;22.02946842
0.5841667;21.9220302
0.5843333;21.73722442
0.5845000;21.47635908
0.5846667;21.14161353
0.5848333;20.73461967
0.5850000;20.25896849
0.5851667;19.71537794
0.5853333;19.10746173
0.5855000;18.43677373
