% Model:              Topologia D.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 24 2026, 22:42
% Table:              Table 8 - Global Evaluation 2
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
30                                                2.25                                              300                                               1000                                              0                                                 8.587844824650193E-6                              0.006989084854695626
30                                                2.25                                              300                                               1000                                              0.0010416666666666667                             -2.1138254188931147                               15.068914988479918
30                                                2.25                                              300                                               1000                                              0.0020833333333333333                             -4.4250094607000285                               14.604759698219262
30                                                2.25                                              300                                               1000                                              0.003125                                          -6.031299813938811                                12.73848126525397
30                                                2.25                                              300                                               1000                                              0.004166666666666667                              -6.735217042021732                                8.530609554031077
30                                                2.25                                              300                                               1000                                              0.005208333333333333                              -6.4163985698002675                               2.9569728663731203
30                                                2.25                                              300                                               1000                                              0.00625                                           -5.194141919695272                                -5.014460004537844
30                                                2.25                                              300                                               1000                                              0.007291666666666667                              -3.127741298079161                                -10.959805758560265
30                                                2.25                                              300                                               1000                                              0.008333333333333333                              -0.5567739774512755                               -14.51654975085883
30                                                2.25                                              300                                               1000                                              0.009375                                          2.0943153159859325                                -15.623730031199784
30                                                2.25                                              300                                               1000                                              0.010416666666666666                              4.400714418359879                                 -15.221853773658886
30                                                2.25                                              300                                               1000                                              0.011458333333333333                              6.027249965494696                                 -12.841347415734411
30                                                2.25                                              300                                               1000                                              0.0125                                            6.734541954808849                                 -8.547756769238305
30                                                2.25                                              300                                               1000                                              0.013541666666666667                              6.4956735706012205                                -1.0266430903068362
30                                                2.25                                              300                                               1000                                              0.014583333333333334                              5.222346667483818                                 5.720869969053596
30                                                2.25                                              300                                               1000                                              0.015625                                          3.127540837842329                                 10.963505822340487
30                                                2.25                                              300                                               1000                                              0.016666666666666666                              0.554476431335452                                 14.457115755718862
30                                                2.25                                              300                                               1000                                              0.017708333333333333                              -2.113652699894387                                15.045126141249472
30                                                2.25                                              300                                               1000                                              0.01875                                           -4.454661110434906                                13.851607794953232
30                                                2.25                                              300                                               1000                                              0.019791666666666666                              -6.112909727778862                                10.665589453716631
30                                                2.25                                              300                                               1000                                              0.020833333333333332                              -6.840204263935151                                5.863934117430263
30                                                2.25                                              300                                               1000                                              0.021875                                          -6.526744378246109                                0.15418933184876643
30                                                2.25                                              300                                               1000                                              0.022916666666666665                              -5.214204567988284                                -5.442087037609309
