% Model:              Topologia D.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 24 2026, 22:42
% Table:              Table 9 - Global Evaluation 2
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
40                                                1.25                                              200                                               1000                                              0                                                 -3.8235715674084994E-6                            0.0066738348783373334
40                                                1.25                                              200                                               1000                                              0.0010416666666666667                             -2.5206495602354813                               4.747354540864023
40                                                1.25                                              200                                               1000                                              0.0020833333333333333                             -4.803881457903185                                4.981410969259072
40                                                1.25                                              200                                               1000                                              0.003125                                          -6.34608220749198                                 4.743008469003479
40                                                1.25                                              200                                               1000                                              0.004166666666666667                              -6.929089992718851                                3.606236606324279
40                                                1.25                                              200                                               1000                                              0.005208333333333333                              -6.457570739118986                                1.9111997656776487
40                                                1.25                                              200                                               1000                                              0.00625                                           -5.024996644743127                                -0.7181700207533561
40                                                1.25                                              200                                               1000                                              0.007291666666666667                              -2.8027484558138736                               -2.7049875650219795
40                                                1.25                                              200                                               1000                                              0.008333333333333333                              -0.14634127678181794                              -4.091559153854609
40                                                1.25                                              200                                               1000                                              0.009375                                          2.516842670536696                                 -4.8215877546699115
40                                                1.25                                              200                                               1000                                              0.010416666666666666                              4.7962332143568736                                -5.17567635533524
40                                                1.25                                              200                                               1000                                              0.011458333333333333                              6.345680980304841                                 -4.753199639556751
40                                                1.25                                              200                                               1000                                              0.0125                                            6.929068944323265                                 -3.6067712355721646
40                                                1.25                                              200                                               1000                                              0.013541666666666667                              6.486514694118898                                 -1.2592785529578607
40                                                1.25                                              200                                               1000                                              0.014583333333333334                              5.030633358436969                                 0.8513519192636223
40                                                1.25                                              200                                               1000                                              0.015625                                          2.8003487518236883                                2.6528268374670114
40                                                1.25                                              200                                               1000                                              0.016666666666666666                              0.1461192786353348                                4.084844077135886
40                                                1.25                                              200                                               1000                                              0.017708333333333333                              -2.5233292393742226                               4.639342038461647
40                                                1.25                                              200                                               1000                                              0.01875                                           -4.813423737525383                                4.739037066855133
