% Model:              Topologia D.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 24 2026, 22:42
% Table:              Table 7 - Global Evaluation 2
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
30                                                2                                                 100                                               1000                                              0                                                 6.661685855307782E-7                              0.006787874278221992
30                                                2                                                 100                                               1000                                              0.0010416666666666667                             -2.2276142779809835                               12.178677967648058
30                                                2                                                 100                                               1000                                              0.0020833333333333333                             -4.533575945340949                                11.847170988339862
30                                                2                                                 100                                               1000                                              0.003125                                          -6.121298142033826                                10.452523731640596
30                                                2                                                 100                                               1000                                              0.004166666666666667                              -6.791308118535821                                7.1058962105732215
30                                                2                                                 100                                               1000                                              0.005208333333333333                              -6.429340419119827                                2.628249893656295
30                                                2                                                 100                                               1000                                              0.00625                                           -5.148869148334393                                -3.8645316119715174
30                                                2                                                 100                                               1000                                              0.007291666666666667                              -3.036563137270883                                -8.643880474030002
30                                                2                                                 100                                               1000                                              0.008333333333333333                              -0.4393759732116643                               -11.534640443172702
30                                                2                                                 100                                               1000                                              0.009375                                          2.216745814012297                                 -12.513995381330128
30                                                2                                                 100                                               1000                                              0.010416666666666666                              4.514066893563885                                 -12.34270090347714
30                                                2                                                 100                                               1000                                              0.011458333333333333                              6.118636350345443                                 -10.520133240525444
30                                                2                                                 100                                               1000                                              0.0125                                            6.790944946861807                                 -7.115120771093203
30                                                2                                                 100                                               1000                                              0.013541666666666667                              6.496076904479769                                 -1.0163984097917385
30                                                2                                                 100                                               1000                                              0.014583333333333334                              5.169780047054891                                 4.385677810158844
30                                                2                                                 100                                               1000                                              0.015625                                          3.034704959520835                                 8.60547451297453
30                                                2                                                 100                                               1000                                              0.016666666666666666                              0.43757093502666106                               11.487716149475567
30                                                2                                                 100                                               1000                                              0.017708333333333333                              -2.232347629962177                                12.030274917527613
30                                                2                                                 100                                               1000                                              0.01875                                           -4.558582313303771                                11.21200924208408
30                                                2                                                 100                                               1000                                              0.019791666666666666                              -6.188275454131935                                8.751300004348563
30                                                2                                                 100                                               1000                                              0.020833333333333332                              -6.875882267599367                                4.957712824359174
