% Model:              Topologia D.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 26 2026, 08:59
% Table:              Table 7 - Global Evaluation 2
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
80                                                0.5                                               350                                               400                                               0                                                 -8.491040961680183E-5                             0.004614229191882813
80                                                0.5                                               350                                               400                                               0.0010416666666666667                             -2.6959327662448156                               0.25521245594867203
80                                                0.5                                               350                                               400                                               0.0020833333333333333                             -4.984155789901483                                0.4024429365023251
80                                                0.5                                               350                                               400                                               0.003125                                          -6.514360128949522                                0.4687492639819192
80                                                0.5                                               350                                               400                                               0.004166666666666667                              -7.0531905647952575                               0.45408207558353997
80                                                0.5                                               350                                               400                                               0.005208333333333333                              -6.517068433509156                                0.39995832816734306
80                                                0.5                                               350                                               400                                               0.00625                                           -4.989279802897796                                0.27229300639606197
80                                                0.5                                               350                                               400                                               0.007291666666666667                              -2.7019519872414097                               0.10232424263531167
80                                                0.5                                               350                                               400                                               0.008333333333333333                              -0.0032745513133472905                            -0.08317360335883965
80                                                0.5                                               350                                               400                                               0.009375                                          2.6959053882389767                                -0.2559078572968655
80                                                0.5                                               350                                               400                                               0.010416666666666666                              4.9846536504504115                                -0.3897972785593754
80                                                0.5                                               350                                               400                                               0.011458333333333333                              6.514531519056737                                 -0.4643959552585949
80                                                0.5                                               350                                               400                                               0.0125                                            7.053232704718504                                 -0.4530117215330921
80                                                0.5                                               350                                               400                                               0.013541666666666667                              6.5176970406562                                   -0.38399170663236537
80                                                0.5                                               350                                               400                                               0.014583333333333334                              4.989882878754223                                 -0.2569748796427754
80                                                0.5                                               350                                               400                                               0.015625                                          2.70240983517357                                  -0.09069490515843033
80                                                0.5                                               350                                               400                                               0.016666666666666666                              0.0035060343384514226                             0.08905327219646261
80                                                0.5                                               350                                               400                                               0.017708333333333333                              -2.696072905637617                                0.2516529153714253
80                                                0.5                                               350                                               400                                               0.01875                                           -4.9850438166228                                  0.37988705778074117
80                                                0.5                                               350                                               400                                               0.019791666666666666                              -6.51487208753266                                 0.4557455159701667
80                                                0.5                                               350                                               400                                               0.020833333333333332                              -7.05365750359178                                 0.44222183015186567
80                                                0.5                                               350                                               400                                               0.021875                                          -6.517710978625427                                0.38363768221407335
80                                                0.5                                               350                                               400                                               0.022916666666666665                              -4.989302249966317                                0.271722850855683
80                                                0.5                                               350                                               400                                               0.02395833333333333                               -2.701951327797988                                0.10234099249855497
80                                                0.5                                               350                                               400                                               0.025                                             -0.0032705453458750557                            -0.08307185178516042
80                                                0.5                                               350                                               400                                               0.025520833333333336                              12.761117591267212                                -1.6187914546292812
80                                                0.5                                               350                                               400                                               0.026041666666666668                              25.33087060358861                                 -2.3922150671913136
80                                                0.5                                               350                                               400                                               0.026562500000000003                              36.92046857933797                                 -3.09126417870925
80                                                0.5                                               350                                               400                                               0.027083333333333334                              47.103064623247064                                -3.6405332988349883
80                                                0.5                                               350                                               400                                               0.02760416666666667                               55.46994595760488                                 -4.06448710811877
80                                                0.5                                               350                                               400                                               0.028125                                          61.697421799925756                                -4.352480294352988
80                                                0.5                                               350                                               400                                               0.028645833333333336                              65.55560354228975                                 -4.468749496995169
80                                                0.5                                               350                                               400                                               0.029166666666666667                              66.90707725485804                                 -4.380401170030322
80                                                0.5                                               350                                               400                                               0.029687500000000002                              65.6884959712444                                  -4.120713986023855
80                                                0.5                                               350                                               400                                               0.030208333333333334                              61.94512345528558                                 -3.7037678517426804
80                                                0.5                                               350                                               400                                               0.03072916666666667                               55.808467942709584                                -3.1779228923262632
80                                                0.5                                               350                                               400                                               0.03125                                           47.524974270056184                                -2.535582921556434
80                                                0.5                                               350                                               400                                               0.03177083333333333                               37.42144260407181                                 -1.7792500026341171
80                                                0.5                                               350                                               400                                               0.03229166666666667                               25.887859294584857                                -0.9335025942462019
80                                                0.5                                               350                                               400                                               0.0328125                                         13.349922480464786                                -0.07675469537781968
80                                                0.5                                               350                                               400                                               0.03333333333333333                               0.300314754602566                                 0.7865022852878387
80                                                0.5                                               350                                               400                                               0.03385416666666667                               -12.759357989828548                               1.6233997215608587
80                                                0.5                                               350                                               400                                               0.034375                                          -25.327215182712738                               2.401788345987968
80                                                0.5                                               350                                               400                                               0.034895833333333334                              -36.92038603719066                                3.0914803505306256
80                                                0.5                                               350                                               400                                               0.035416666666666666                              -47.10306309444281                                3.6405373026610652
80                                                0.5                                               350                                               400                                               0.0359375                                         -55.469945772446735                               4.064487593034166
80                                                0.5                                               350                                               400                                               0.036458333333333336                              -61.71766083043934                                4.299475759920326
80                                                0.5                                               350                                               400                                               0.03697916666666667                               -65.57960933059171                                4.405880100569258
80                                                0.5                                               350                                               400                                               0.037500000000000006                              -66.93951452236857                                4.295450348818401
80                                                0.5                                               350                                               400                                               0.03802083333333334                               -65.7224124490485                                 4.031889221695584
80                                                0.5                                               350                                               400                                               0.03854166666666667                               -61.97836865743161                                3.6167011090601644
80                                                0.5                                               350                                               400                                               0.0390625                                         -55.833831741272874                               3.1114969667668806
80                                                0.5                                               350                                               400                                               0.03958333333333333                               -47.54543429844758                                2.4819996099135473
80                                                0.5                                               350                                               400                                               0.04010416666666667                               -37.44207957561209                                1.7252032898796381
80                                                0.5                                               350                                               400                                               0.040625                                          -25.90742876601388                                0.8822515858794449
80                                                0.5                                               350                                               400                                               0.04114583333333333                               -13.360372974302196                               0.04938561956805759
80                                                0.5                                               350                                               400                                               0.04166666666666667                               -0.30552033114690524                              -0.8001353079272795
80                                                0.5                                               350                                               400                                               0.0421875                                         12.759148401696448                                -1.6239486174850088
80                                                0.5                                               350                                               400                                               0.042708333333333334                              25.332034024409396                                -2.3891681535103384
80                                                0.5                                               350                                               400                                               0.043229166666666666                              36.93010125828918                                 -3.0660369000206504
80                                                0.5                                               350                                               400                                               0.04375                                           47.12206127936814                                 -3.590782451688277
80                                                0.5                                               350                                               400                                               0.044270833333333336                              55.4920999457884                                  -4.006467440195186
80                                                0.5                                               350                                               400                                               0.04479166666666667                               61.71806941271758                                 -4.298405712942498
80                                                0.5                                               350                                               400                                               0.045312500000000006                              65.58160680657853                                 -4.400648857667157
80                                                0.5                                               350                                               400                                               0.04583333333333334                               66.9450814066934                                  -4.280871087638827
80                                                0.5                                               350                                               400                                               0.04635416666666667                               65.72357776809126                                 -4.028837336711033
80                                                0.5                                               350                                               400                                               0.046875                                          61.97773831340776                                 -3.6183519337624253
80                                                0.5                                               350                                               400                                               0.04739583333333333                               55.82852598816792                                 -3.1253923444610665
80                                                0.5                                               350                                               400                                               0.04791666666666666                               47.54234463095661                                 -2.4900912221479095
80                                                0.5                                               350                                               400                                               0.0484375                                         37.44205566429342                                 -1.7252659118673073
80                                                0.5                                               350                                               400                                               0.04895833333333333                               25.907590811786125                                -0.8818271999038945
80                                                0.5                                               350                                               400                                               0.04947916666666667                               13.360482861162975                                -0.049097833950171296
80                                                0.5                                               350                                               400                                               0.05                                              0.30544077513286017                               0.7999269565695704
80                                                0.5                                               350                                               600                                               0                                                 -2.0230271038562743E-4                            0.0016324647523298097
80                                                0.5                                               350                                               600                                               0.0010416666666666667                             -2.688566121471832                                0.44232523318246253
80                                                0.5                                               350                                               600                                               0.0020833333333333333                             -4.975103442198331                                0.6323725681623774
80                                                0.5                                               350                                               600                                               0.003125                                          -6.503915541645654                                0.7340417815001569
80                                                0.5                                               350                                               600                                               0.004166666666666667                              -7.042898471898699                                0.7155012351561358
