% Model:              refrencia.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 23 2026, 05:22
% Table:              Table 1 - Global Evaluation 1
% H (cm)                                          W (cm)                                            N_DC                                              N_AC                                              Time (s)                                          Corrente de curto (A)                             Queda de tensao (V)
20.000                                            2.9000                                            400.00                                            1000.0                                            0.044792                                          20.808                                            -116.86
20.000                                            2.9000                                            400.00                                            1000.0                                            0.045833                                          32.383                                            -103.23
20.000                                            2.9000                                            400.00                                            1000.0                                            0.046875                                          38.761                                            -74.512
20.000                                            2.9000                                            400.00                                            1000.0                                            0.047917                                          40.167                                            -32.264
20.000                                            2.9000                                            400.00                                            1000.0                                            0.048958                                          36.549                                            17.472
20.000                                            2.9000                                            400.00                                            1000.0                                            0.050000                                          28.655                                            67.586
20.000                                            2.9000                                            400.00                                            1000.0                                            0.051042                                          15.386                                            105.02
20.000                                            2.9000                                            400.00                                            1000.0                                            0.052083                                          -1.7930                                           122.77
20.000                                            2.9000                                            400.00                                            1000.0                                            0.053125                                          -19.630                                           119.63
20.000                                            2.9000                                            400.00                                            1000.0                                            0.054167                                          -33.576                                           100.41
20.000                                            2.9000                                            400.00                                            1000.0                                            0.055208                                          -41.634                                           67.737
20.000                                            2.9000                                            400.00                                            1000.0                                            0.056250                                          -42.710                                           26.266
20.000                                            2.9000                                            400.00                                            1000.0                                            0.057292                                          -36.832                                           -18.139
20.000                                            2.9000                                            400.00                                            1000.0                                            0.058333                                          -26.604                                           -62.748
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0000                                            37.634                                            955.92
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0010417                                         14.600                                            439.58
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0020833                                         3.3702                                            212.60
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0031250                                         -2.4207                                           104.45
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0041667                                         -5.4277                                           41.742
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0052083                                         -6.4430                                           2.2807
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0062500                                         -6.0173                                           -25.838
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0072917                                         -4.5772                                           -47.529
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0083333                                         -2.4572                                           -62.413
20.000                                            3.2000                                            150.00                                            1000.0                                            0.0093750                                         -0.0059667                                        -68.883
20.000                                            3.2000                                            150.00                                            1000.0                                            0.010417                                          2.4247                                            -65.414
20.000                                            3.2000                                            150.00                                            1000.0                                            0.011458                                          4.4849                                            -52.017
20.000                                            3.2000                                            150.00                                            1000.0                                            0.012500                                          5.8721                                            -30.454
20.000                                            3.2000                                            150.00                                            1000.0                                            0.013542                                          6.3912                                            -3.5963
20.000                                            3.2000                                            150.00                                            1000.0                                            0.014583                                          5.9501                                            24.133
20.000                                            3.2000                                            150.00                                            1000.0                                            0.015625                                          4.6050                                            48.235
20.000                                            3.2000                                            150.00                                            1000.0                                            0.016667                                          2.5389                                            64.488
20.000                                            3.2000                                            150.00                                            1000.0                                            0.017708                                          0.066170                                          70.413
20.000                                            3.2000                                            150.00                                            1000.0                                            0.018750                                          -2.4317                                           65.235
20.000                                            3.2000                                            150.00                                            1000.0                                            0.019792                                          -4.5778                                           49.656
20.000                                            3.2000                                            150.00                                            1000.0                                            0.020833                                          -6.0006                                           27.189
20.000                                            3.2000                                            150.00                                            1000.0                                            0.021875                                          -6.4614                                           1.8141
20.000                                            3.2000                                            150.00                                            1000.0                                            0.022917                                          -5.9051                                           -22.989
20.000                                            3.2000                                            150.00                                            1000.0                                            0.023958                                          -4.4653                                           -44.686
20.000                                            3.2000                                            150.00                                            1000.0                                            0.025000                                          -2.3831                                           -60.531
20.000                                            3.2000                                            150.00                                            1000.0                                            0.026042                                          0.030750                                          -67.951
20.000                                            3.2000                                            150.00                                            1000.0                                            0.027083                                          2.4457                                            -64.880
20.000                                            3.2000                                            150.00                                            1000.0                                            0.028125                                          4.4991                                            -51.657
20.000                                            3.2000                                            150.00                                            1000.0                                            0.029167                                          5.8768                                            -30.334
20.000                                            3.2000                                            150.00                                            1000.0                                            0.030208                                          6.3811                                            -3.8539
20.000                                            3.2000                                            150.00                                            1000.0                                            0.031250                                          5.9290                                            23.598
20.000                                            3.2000                                            150.00                                            1000.0                                            0.032292                                          4.5711                                            47.374
20.000                                            3.2000                                            150.00                                            1000.0                                            0.033333                                          2.4981                                            63.451
20.000                                            3.2000                                            150.00                                            1000.0                                            0.034375                                          1.0403                                            71.186
20.000                                            3.2000                                            150.00                                            1000.0                                            0.035417                                          -2.4795                                           121.15
20.000                                            3.2000                                            150.00                                            1000.0                                            0.036458                                          -7.4479                                           148.37
20.000                                            3.2000                                            150.00                                            1000.0                                            0.037500                                          -13.527                                           147.70
20.000                                            3.2000                                            150.00                                            1000.0                                            0.038542                                          -19.504                                           119.93
20.000                                            3.2000                                            150.00                                            1000.0                                            0.039583                                          -23.447                                           71.698
20.000                                            3.2000                                            150.00                                            1000.0                                            0.040625                                          -23.532                                           13.230
20.000                                            3.2000                                            150.00                                            1000.0                                            0.041667                                          -19.764                                           -46.615
20.000                                            3.2000                                            150.00                                            1000.0                                            0.042708                                          -14.575                                           -103.11
20.000                                            3.2000                                            150.00                                            1000.0                                            0.043750                                          -8.5326                                           -147.12
20.000                                            3.2000                                            150.00                                            1000.0                                            0.044792                                          -2.3101                                           -171.38
20.000                                            3.2000                                            150.00                                            1000.0                                            0.045833                                          3.7036                                            -170.87
20.000                                            3.2000                                            150.00                                            1000.0                                            0.046875                                          8.6490                                            -145.53
20.000                                            3.2000                                            150.00                                            1000.0                                            0.047917                                          11.854                                            -99.040
20.000                                            3.2000                                            150.00                                            1000.0                                            0.048958                                          12.934                                            -38.227
20.000                                            3.2000                                            150.00                                            1000.0                                            0.050000                                          12.479                                            29.432
20.000                                            3.2000                                            150.00                                            1000.0                                            0.051042                                          10.091                                            92.532
20.000                                            3.2000                                            150.00                                            1000.0                                            0.052083                                          5.9414                                            141.01
20.000                                            3.2000                                            150.00                                            1000.0                                            0.053125                                          0.54095                                           167.21
20.000                                            3.2000                                            150.00                                            1000.0                                            0.054167                                          -5.4292                                           166.80
20.000                                            3.2000                                            150.00                                            1000.0                                            0.055208                                          -11.042                                           139.89
20.000                                            3.2000                                            150.00                                            1000.0                                            0.056250                                          -15.034                                           91.542
20.000                                            3.2000                                            150.00                                            1000.0                                            0.057292                                          -16.159                                           30.619
20.000                                            3.2000                                            150.00                                            1000.0                                            0.058333                                          -15.080                                           -35.567
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0000                                            50.157                                            1274.0
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0010417                                         19.566                                            565.72
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0020833                                         4.3141                                            236.58
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0031250                                         -3.3176                                           81.665
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0041667                                         -5.9075                                           29.555
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0052083                                         -6.6067                                           -1.8767
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0062500                                         -5.5538                                           -14.066
20.000                                            3.2000                                            200.00                                            1000.0                                            0.0072917                                         -3.7961                                           -27.690
